,开奖日期,期号,中奖号码
3543,2010-07-22,2010196,9 4  8
3544,2010-07-21,2010195,6 5  0
3545,2010-07-20,2010194,2 7  7
3546,2010-07-19,2010193,6 2  3
3547,2010-07-18,2010192,1 6  8
3548,2010-07-17,2010191,4 3  2
3549,2010-07-16,2010190,9 3  5
3550,2010-07-15,2010189,6 7  4
3551,2010-07-14,2010188,2 4  7
3552,2010-07-13,2010187,0 1  9
3553,2010-07-12,2010186,7 0  1
3554,2010-07-11,2010185,4 2  7
3555,2010-07-10,2010184,8 3  7
3556,2010-07-09,2010183,3 5  0
3557,2010-07-08,2010182,2 6  6
3558,2010-07-07,2010181,3 7  9
3559,2010-07-06,2010180,5 2  6
3560,2010-07-05,2010179,7 6  0
3561,2010-07-04,2010178,1 7  6
3562,2010-07-03,2010177,2 8  9
3563,2010-07-02,2010176,0 0  1
3564,2010-07-01,2010175,3 4  5
3565,2010-06-30,2010174,7 5  6
3566,2010-06-29,2010173,0 6  2
3567,2010-06-28,2010172,1 4  7
3568,2010-06-27,2010171,1 1  9
3569,2010-06-26,2010170,0 5  9
3570,2010-06-25,2010169,8 6  1
3571,2010-06-24,2010168,8 9  8
3572,2010-06-23,2010167,5 2  8
3573,2010-06-22,2010166,5 0  3
3574,2010-06-21,2010165,0 5  7
3575,2010-06-20,2010164,0 2  2
3576,2010-06-19,2010163,8 2  0
3577,2010-06-18,2010162,4 5  0
3578,2010-06-17,2010161,3 1  0
3579,2010-06-16,2010160,1 6  1
3580,2010-06-15,2010159,0 5  6
3581,2010-06-14,2010158,3 3  2
3582,2010-06-13,2010157,8 5  2
3583,2010-06-12,2010156,8 3  6
3584,2010-06-11,2010155,2 8  6
3585,2010-06-10,2010154,2 0  7
3586,2010-06-09,2010153,0 0  0
3587,2010-06-08,2010152,8 8  2
3588,2010-06-07,2010151,3 0  4
3589,2010-06-06,2010150,6 4  1
3590,2010-06-05,2010149,6 3  7
3591,2010-06-04,2010148,2 6  8
3592,2010-06-03,2010147,1 0  6
3593,2010-06-02,2010146,1 3  5
3594,2010-06-01,2010145,6 6  7
3595,2010-05-31,2010144,3 3  7
3596,2010-05-30,2010143,7 7  6
3597,2010-05-29,2010142,2 3  2
3598,2010-05-28,2010141,1 9  0
3599,2010-05-27,2010140,8 1  0
3600,2010-05-26,2010139,1 5  6
3601,2010-05-25,2010138,8 7  3
3602,2010-05-24,2010137,9 5  4
3603,2010-05-23,2010136,0 7  6
3604,2010-05-22,2010135,6 3  4
3605,2010-05-21,2010134,8 7  9
3606,2010-05-20,2010133,0 8  6
3607,2010-05-19,2010132,5 9  1
3608,2010-05-18,2010131,7 6  1
3609,2010-05-17,2010130,0 2  0
3610,2010-05-16,2010129,9 2  9
3611,2010-05-15,2010128,0 8  2
3612,2010-05-14,2010127,0 7  7
3613,2010-05-13,2010126,8 2  7
3614,2010-05-12,2010125,0 1  9
3615,2010-05-11,2010124,7 4  3
3616,2010-05-10,2010123,2 3  5
3617,2010-05-09,2010122,7 6  8
3618,2010-05-08,2010121,0 5  6
3619,2010-05-07,2010120,8 5  5
3620,2010-05-06,2010119,9 4  1
3621,2010-05-05,2010118,1 0  5
3622,2010-05-04,2010117,7 4  9
3623,2010-05-03,2010116,6 4  3
3624,2010-05-02,2010115,9 3  8
3625,2010-05-01,2010114,4 0  9
3626,2010-04-30,2010113,4 1  4
3627,2010-04-29,2010112,2 6  3
3628,2010-04-28,2010111,1 8  5
3629,2010-04-27,2010110,7 6  3
3630,2010-04-26,2010109,0 2  7
3631,2010-04-25,2010108,8 4  1
3632,2010-04-24,2010107,2 3  2
3633,2010-04-23,2010106,3 4  2
3634,2010-04-22,2010105,1 9  0
3635,2010-04-21,2010104,4 6  5
3636,2010-04-20,2010103,0 8  1
3637,2010-04-19,2010102,8 7  2
3638,2010-04-18,2010101,2 5  7
3639,2010-04-17,2010100,7 3  2
3640,2010-04-16,2010099,2 1  7
3641,2010-04-15,2010098,2 4  2
3642,2010-04-14,2010097,8 9  3
3643,2010-04-13,2010096,7 6  0
3644,2010-04-12,2010095,3 3  8
3645,2010-04-11,2010094,8 4  8
3646,2010-04-10,2010093,1 4  4
3647,2010-04-09,2010092,2 2  8
3648,2010-04-08,2010091,9 1  3
3649,2010-04-07,2010090,9 5  4
3650,2010-04-06,2010089,1 4  9
3651,2010-04-05,2010088,4 7  0
3652,2010-04-04,2010087,6 7  1
3653,2010-04-03,2010086,3 8  3
3654,2010-04-02,2010085,9 7  2
3655,2010-04-01,2010084,5 5  9
3656,2010-03-31,2010083,4 7  6
3657,2010-03-30,2010082,7 1  9
3658,2010-03-29,2010081,9 7  5
3659,2010-03-28,2010080,5 6  8
3660,2010-03-27,2010079,8 4  3
3661,2010-03-26,2010078,1 1  4
3662,2010-03-25,2010077,1 7  6
3663,2010-03-24,2010076,3 4  9
3664,2010-03-23,2010075,4 0  7
3665,2010-03-22,2010074,0 1  0
3666,2010-03-21,2010073,9 3  2
3667,2010-03-20,2010072,8 2  2
3668,2010-03-19,2010071,9 4  9
3669,2010-03-18,2010070,1 7  4
3670,2010-03-17,2010069,1 0  1
3671,2010-03-16,2010068,1 2  5
3672,2010-03-15,2010067,3 0  5
3673,2010-03-14,2010066,2 1  3
3674,2010-03-13,2010065,9 4  3
3675,2010-03-12,2010064,7 0  6
3676,2010-03-11,2010063,7 8  4
3677,2010-03-10,2010062,5 1  3
3678,2010-03-09,2010061,3 9  7
3679,2010-03-08,2010060,2 9  0
3680,2010-03-07,2010059,1 8  1
3681,2010-03-06,2010058,0 2  3
3682,2010-03-05,2010057,3 1  7
3683,2010-03-04,2010056,7 5  9
3684,2010-03-03,2010055,1 3  1
3685,2010-03-02,2010054,1 1  3
3686,2010-03-01,2010053,4 9  4
3687,2010-02-28,2010052,0 6  5
3688,2010-02-27,2010051,4 6  5
3689,2010-02-26,2010050,3 1  4
3690,2010-02-25,2010049,4 2  3
3691,2010-02-24,2010048,5 1  6
3692,2010-02-23,2010047,0 9  3
3693,2010-02-22,2010046,7 9  6
3694,2010-02-21,2010045,9 8  8
3695,2010-02-20,2010044,8 2  1
3696,2010-02-12,2010043,3 5  7
3697,2010-02-11,2010042,2 1  4
3698,2010-02-10,2010041,5 3  8
3699,2010-02-09,2010040,0 7  2
3700,2010-02-08,2010039,8 8  2
3701,2010-02-07,2010038,0 4  1
3702,2010-02-06,2010037,4 7  4
3703,2010-02-05,2010036,9 0  3
3704,2010-02-04,2010035,9 2  7
3705,2010-02-03,2010034,0 7  5
3706,2010-02-02,2010033,9 7  4
3707,2010-02-01,2010032,3 9  3
3708,2010-01-31,2010031,5 1  4
3709,2010-01-30,2010030,3 9  4
3710,2010-01-29,2010029,9 1  0
3711,2010-01-28,2010028,7 4  0
3712,2010-01-27,2010027,3 5  3
3713,2010-01-26,2010026,6 7  7
3714,2010-01-25,2010025,8 5  8
3715,2010-01-24,2010024,7 7  3
3716,2010-01-23,2010023,5 2  8
3717,2010-01-22,2010022,2 1  7
3718,2010-01-21,2010021,7 1  4
3719,2010-01-20,2010020,9 2  4
3720,2010-01-19,2010019,2 6  0
3721,2010-01-18,2010018,8 2  9
3722,2010-01-17,2010017,4 8  3
3723,2010-01-16,2010016,1 1  1
3724,2010-01-15,2010015,8 2  7
3725,2010-01-14,2010014,1 9  6
3726,2010-01-13,2010013,9 6  9
3727,2010-01-12,2010012,4 2  6
3728,2010-01-11,2010011,1 1  5
3729,2010-01-10,2010010,8 7  5
3730,2010-01-09,2010009,1 0  9
3731,2010-01-08,2010008,3 9  7
3732,2010-01-07,2010007,2 8  1
3733,2010-01-06,2010006,5 6  0
3734,2010-01-05,2010005,9 2  7
3735,2010-01-04,2010004,4 9  6
3736,2010-01-03,2010003,6 1  0
3737,2010-01-02,2010002,9 3  8
3738,2010-01-01,2010001,5 9  1
3739,2009-12-31,2009358,6 7  0
3740,2009-12-30,2009357,8 3  7
3741,2009-12-29,2009356,7 1  2
3742,2009-12-28,2009355,5 6  6
3743,2009-12-27,2009354,4 5  4
3744,2009-12-26,2009353,3 0  8
3745,2009-12-25,2009352,3 7  4
3746,2009-12-24,2009351,6 4  5
3747,2009-12-23,2009350,0 5  2
3748,2009-12-22,2009349,7 2  1
3749,2009-12-21,2009348,5 7  8
3750,2009-12-20,2009347,0 1  6
3751,2009-12-19,2009346,6 0  3
3752,2009-12-18,2009345,6 9  1
3753,2009-12-17,2009344,2 9  2
3754,2009-12-16,2009343,8 7  6
3755,2009-12-15,2009342,5 8  7
3756,2009-12-14,2009341,6 5  4
3757,2009-12-13,2009340,1 5  9
3758,2009-12-12,2009339,6 3  8
3759,2009-12-11,2009338,6 3  4
3760,2009-12-10,2009337,7 5  2
3761,2009-12-09,2009336,9 1  8
3762,2009-12-08,2009335,8 7  7
3763,2009-12-07,2009334,5 1  9
3764,2009-12-06,2009333,3 3  6
3765,2009-12-05,2009332,8 9  7
3766,2009-12-04,2009331,9 1  5
3767,2009-12-03,2009330,6 0  7
3768,2009-12-02,2009329,8 4  4
3769,2009-12-01,2009328,4 0  2
3770,2009-11-30,2009327,5 5  4
3771,2009-11-29,2009326,9 5  0
3772,2009-11-28,2009325,8 7  9
3773,2009-11-27,2009324,9 4  2
3774,2009-11-26,2009323,0 0  3
3775,2009-11-25,2009322,8 2  7
3776,2009-11-24,2009321,0 8  1
3777,2009-11-23,2009320,6 9  2
3778,2009-11-22,2009319,6 3  3
3779,2009-11-21,2009318,6 0  7
3780,2009-11-20,2009317,4 8  0
3781,2009-11-19,2009316,0 7  3
3782,2009-11-18,2009315,5 8  1
3783,2009-11-17,2009314,7 8  9
3784,2009-11-16,2009313,6 6  3
3785,2009-11-15,2009312,8 1  7
3786,2009-11-14,2009311,7 8  9
3787,2009-11-13,2009310,9 6  5
3788,2009-11-12,2009309,8 1  8
3789,2009-11-11,2009308,0 3  0
3790,2009-11-10,2009307,5 5  1
3791,2009-11-09,2009306,5 8  3
3792,2009-11-08,2009305,6 4  0
3793,2009-11-07,2009304,5 5  2
3794,2009-11-06,2009303,6 1  0
3795,2009-11-05,2009302,8 4  9
3796,2009-11-04,2009301,6 6  9
3797,2009-11-03,2009300,7 4  4
3798,2009-11-02,2009299,8 8  0
3799,2009-11-01,2009298,3 1  0
3800,2009-10-31,2009297,7 2  9
3801,2009-10-30,2009296,5 9  1
3802,2009-10-29,2009295,6 7  2
3803,2009-10-28,2009294,9 6  0
3804,2009-10-27,2009293,7 7  9
3805,2009-10-26,2009292,3 7  4
3806,2009-10-25,2009291,8 7  9
3807,2009-10-24,2009290,0 0  4
3808,2009-10-23,2009289,3 4  4
3809,2009-10-22,2009288,4 9  0
3810,2009-10-21,2009287,0 5  6
3811,2009-10-20,2009286,3 4  9
3812,2009-10-19,2009285,9 1  1
3813,2009-10-18,2009284,6 5  4
3814,2009-10-17,2009283,1 6  1
3815,2009-10-16,2009282,8 5  0
3816,2009-10-15,2009281,4 5  9
3817,2009-10-14,2009280,9 5  6
3818,2009-10-13,2009279,6 8  4
3819,2009-10-12,2009278,3 6  7
3820,2009-10-11,2009277,9 4  0
3821,2009-10-10,2009276,6 0  8
3822,2009-10-09,2009275,6 1  5
3823,2009-10-08,2009274,5 9  3
3824,2009-10-07,2009273,0 9  5
3825,2009-10-06,2009272,5 6  6
3826,2009-10-05,2009271,3 3  5
3827,2009-10-04,2009270,7 5  9
3828,2009-10-03,2009269,4 3  0
3829,2009-10-02,2009268,4 8  0
3830,2009-10-01,2009267,9 3  7
3831,2009-09-30,2009266,8 9  4
3832,2009-09-29,2009265,8 6  9
3833,2009-09-28,2009264,3 4  5
3834,2009-09-27,2009263,2 9  2
3835,2009-09-26,2009262,7 9  0
3836,2009-09-25,2009261,3 9  8
3837,2009-09-24,2009260,4 2  3
3838,2009-09-23,2009259,6 6  6
3839,2009-09-22,2009258,5 4  9
3840,2009-09-21,2009257,8 3  9
3841,2009-09-20,2009256,8 6  0
3842,2009-09-19,2009255,9 0  6
3843,2009-09-18,2009254,0 0  8
3844,2009-09-17,2009253,7 0  7
3845,2009-09-16,2009252,3 9  9
3846,2009-09-15,2009251,5 8  7
3847,2009-09-14,2009250,3 1  9
3848,2009-09-13,2009249,5 5  0
3849,2009-09-12,2009248,4 1  2
3850,2009-09-11,2009247,8 0  4
3851,2009-09-10,2009246,7 5  1
3852,2009-09-09,2009245,4 5  4
3853,2009-09-08,2009244,4 2  3
3854,2009-09-07,2009243,6 9  5
3855,2009-09-06,2009242,1 5  6
3856,2009-09-05,2009241,7 7  3
3857,2009-09-04,2009240,2 9  9
3858,2009-09-03,2009239,1 7  3
3859,2009-09-02,2009238,9 6  3
3860,2009-09-01,2009237,8 4  4
3861,2009-08-31,2009236,3 2  3
3862,2009-08-30,2009235,0 6  3
3863,2009-08-29,2009234,0 7  3
3864,2009-08-28,2009233,8 0  7
3865,2009-08-27,2009232,4 3  8
3866,2009-08-26,2009231,1 2  7
3867,2009-08-25,2009230,7 7  2
3868,2009-08-24,2009229,5 9  7
3869,2009-08-23,2009228,7 3  8
3870,2009-08-22,2009227,2 4  4
3871,2009-08-21,2009226,4 5  7
3872,2009-08-20,2009225,4 3  8
3873,2009-08-19,2009224,1 7  6
3874,2009-08-18,2009223,7 4  0
3875,2009-08-17,2009222,7 6  1
3876,2009-08-16,2009221,8 5  6
3877,2009-08-15,2009220,3 1  7
3878,2009-08-14,2009219,8 2  2
3879,2009-08-13,2009218,0 6  1
3880,2009-08-12,2009217,6 8  5
3881,2009-08-11,2009216,6 4  8
3882,2009-08-10,2009215,3 1  8
3883,2009-08-09,2009214,2 3  9
3884,2009-08-08,2009213,5 6  7
3885,2009-08-07,2009212,6 4  2
3886,2009-08-06,2009211,6 8  1
3887,2009-08-05,2009210,3 0  4
3888,2009-08-04,2009209,1 5  4
3889,2009-08-03,2009208,0 1  3
3890,2009-08-02,2009207,3 6  7
3891,2009-08-01,2009206,2 8  4
3892,2009-07-31,2009205,0 8  3
3893,2009-07-30,2009204,0 6  2
3894,2009-07-29,2009203,8 3  0
3895,2009-07-28,2009202,2 3  0
3896,2009-07-27,2009201,1 8  8
3897,2009-07-26,2009200,8 2  3
3898,2009-07-25,2009199,6 1  2
3899,2009-07-24,2009198,2 9  8
3900,2009-07-23,2009197,8 8  9
3901,2009-07-22,2009196,4 6  8
3902,2009-07-21,2009195,2 7  9
3903,2009-07-20,2009194,2 1  4
3904,2009-07-19,2009193,3 4  8
3905,2009-07-18,2009192,6 6  9
3906,2009-07-17,2009191,6 4  0
3907,2009-07-16,2009190,5 3  4
3908,2009-07-15,2009189,2 8  1
3909,2009-07-14,2009188,9 1  1
3910,2009-07-13,2009187,5 1  0
3911,2009-07-12,2009186,0 1  7
3912,2009-07-11,2009185,8 4  5
3913,2009-07-10,2009184,6 2  3
3914,2009-07-09,2009183,6 9  6
3915,2009-07-08,2009182,2 8  8
3916,2009-07-07,2009181,5 0  0
3917,2009-07-06,2009180,0 3  5
3918,2009-07-05,2009179,3 6  2
3919,2009-07-04,2009178,2 4  7
3920,2009-07-03,2009177,0 5  9
3921,2009-07-02,2009176,5 5  1
3922,2009-07-01,2009175,5 8  6
3923,2009-06-30,2009174,9 6  5
3924,2009-06-29,2009173,7 1  3
3925,2009-06-28,2009172,9 1  9
3926,2009-06-27,2009171,2 0  0
3927,2009-06-26,2009170,4 4  6
3928,2009-06-25,2009169,4 7  5
3929,2009-06-24,2009168,5 6  5
3930,2009-06-23,2009167,8 1  7
3931,2009-06-22,2009166,2 0  9
3932,2009-06-21,2009165,3 5  4
3933,2009-06-20,2009164,1 4  7
3934,2009-06-19,2009163,8 3  8
3935,2009-06-18,2009162,9 9  5
3936,2009-06-17,2009161,0 4  8
3937,2009-06-16,2009160,6 2  7
3938,2009-06-15,2009159,0 3  7
3939,2009-06-14,2009158,1 3  9
3940,2009-06-13,2009157,5 0  8
3941,2009-06-12,2009156,8 4  1
3942,2009-06-11,2009155,1 8  8
3943,2009-06-10,2009154,3 5  1
3944,2009-06-09,2009153,3 8  9
3945,2009-06-08,2009152,5 7  2
3946,2009-06-07,2009151,4 5  3
3947,2009-06-06,2009150,7 1  9
3948,2009-06-05,2009149,0 6  3
3949,2009-06-04,2009148,8 3  1
3950,2009-06-03,2009147,5 6  6
3951,2009-06-02,2009146,7 1  4
3952,2009-06-01,2009145,1 1  0
3953,2009-05-31,2009144,0 9  7
3954,2009-05-30,2009143,2 2  1
3955,2009-05-29,2009142,2 1  8
3956,2009-05-28,2009141,9 3  8
3957,2009-05-27,2009140,7 3  1
3958,2009-05-26,2009139,4 1  2
3959,2009-05-25,2009138,8 9  0
3960,2009-05-24,2009137,3 0  2
3961,2009-05-23,2009136,5 7  0
3962,2009-05-22,2009135,7 2  2
3963,2009-05-21,2009134,9 8  6
3964,2009-05-20,2009133,4 1  9
3965,2009-05-19,2009132,8 3  2
3966,2009-05-18,2009131,3 7  3
3967,2009-05-17,2009130,2 6  9
3968,2009-05-16,2009129,0 5  6
3969,2009-05-15,2009128,9 7  4
3970,2009-05-14,2009127,5 3  9
3971,2009-05-13,2009126,7 3  6
3972,2009-05-12,2009125,6 4  4
3973,2009-05-11,2009124,2 2  3
3974,2009-05-10,2009123,9 9  2
3975,2009-05-09,2009122,4 3  1
3976,2009-05-08,2009121,1 8  1
3977,2009-05-07,2009120,3 0  1
3978,2009-05-06,2009119,1 4  6
3979,2009-05-05,2009118,6 6  3
3980,2009-05-04,2009117,5 0  5
3981,2009-05-03,2009116,1 9  2
3982,2009-05-02,2009115,0 4  8
3983,2009-05-01,2009114,3 5  9
3984,2009-04-30,2009113,7 0  5
3985,2009-04-29,2009112,4 7  7
3986,2009-04-28,2009111,6 4  5
3987,2009-04-27,2009110,6 0  3
3988,2009-04-26,2009109,8 3  2
3989,2009-04-25,2009108,2 0  7
3990,2009-04-24,2009107,9 8  5
3991,2009-04-23,2009106,5 8  0
3992,2009-04-22,2009105,6 9  1
3993,2009-04-21,2009104,5 1  5
3994,2009-04-20,2009103,7 3  0
3995,2009-04-19,2009102,1 9  7
3996,2009-04-18,2009101,4 8  5
3997,2009-04-17,2009100,5 8  5
3998,2009-04-16,2009099,4 3  6
3999,2009-04-15,2009098,9 3  7
4000,2009-04-14,2009097,4 7  4
4001,2009-04-13,2009096,4 0  2
4002,2009-04-12,2009095,7 9  2
4003,2009-04-11,2009094,2 9  0
4004,2009-04-10,2009093,0 6  9
4005,2009-04-09,2009092,0 8  5
4006,2009-04-08,2009091,8 5  1
4007,2009-04-07,2009090,0 0  3
4008,2009-04-06,2009089,0 4  6
4009,2009-04-05,2009088,8 0  9
4010,2009-04-04,2009087,8 2  1
4011,2009-04-03,2009086,1 6  1
4012,2009-04-02,2009085,8 5  2
4013,2009-04-01,2009084,0 7  6
4014,2009-03-31,2009083,8 7  7
4015,2009-03-30,2009082,3 7  6
4016,2009-03-29,2009081,4 5  6
4017,2009-03-28,2009080,5 3  0
4018,2009-03-27,2009079,8 9  2
4019,2009-03-26,2009078,5 5  8
4020,2009-03-25,2009077,5 7  6
4021,2009-03-24,2009076,9 8  8
4022,2009-03-23,2009075,9 9  9
4023,2009-03-22,2009074,3 2  8
4024,2009-03-21,2009073,3 0  3
4025,2009-03-20,2009072,8 2  1
4026,2009-03-19,2009071,0 4  7
4027,2009-03-18,2009070,3 5  1
4028,2009-03-17,2009069,0 8  5
4029,2009-03-16,2009068,7 1  8
4030,2009-03-15,2009067,0 1  6
4031,2009-03-14,2009066,6 6  5
4032,2009-03-13,2009065,0 5  5
4033,2009-03-12,2009064,6 6  1
4034,2009-03-11,2009063,9 9  4
4035,2009-03-10,2009062,4 4  3
4036,2009-03-09,2009061,2 0  7
4037,2009-03-08,2009060,7 7  4
4038,2009-03-07,2009059,3 5  9
4039,2009-03-06,2009058,2 0  8
4040,2009-03-05,2009057,6 5  8
4041,2009-03-04,2009056,6 5  2
4042,2009-03-03,2009055,5 6  7
4043,2009-03-02,2009054,6 9  8
4044,2009-03-01,2009053,6 4  5
4045,2009-02-28,2009052,3 8  9
4046,2009-02-27,2009051,4 1  6
4047,2009-02-26,2009050,5 0  8
4048,2009-02-25,2009049,8 3  4
4049,2009-02-24,2009048,9 3  9
4050,2009-02-23,2009047,3 9  3
4051,2009-02-22,2009046,9 8  9
4052,2009-02-21,2009045,3 7  5
4053,2009-02-20,2009044,7 3  7
4054,2009-02-19,2009043,2 6  8
4055,2009-02-18,2009042,1 4  0
4056,2009-02-17,2009041,9 6  8
4057,2009-02-16,2009040,4 4  0
4058,2009-02-15,2009039,8 9  7
4059,2009-02-14,2009038,5 4  0
4060,2009-02-13,2009037,1 4  7
4061,2009-02-12,2009036,2 3  6
4062,2009-02-11,2009035,5 1  4
4063,2009-02-10,2009034,7 6  7
4064,2009-02-09,2009033,4 4  4
4065,2009-02-08,2009032,1 9  4
4066,2009-02-07,2009031,5 2  9
4067,2009-02-06,2009030,7 8  5
4068,2009-02-05,2009029,9 1  8
4069,2009-02-04,2009028,5 0  6
4070,2009-02-03,2009027,2 9  8
4071,2009-02-02,2009026,3 8  4
4072,2009-02-01,2009025,1 4  1
4073,2009-01-24,2009024,4 2  9
4074,2009-01-23,2009023,3 4  4
4075,2009-01-22,2009022,3 5  8
4076,2009-01-21,2009021,1 3  5
4077,2009-01-20,2009020,3 2  8
4078,2009-01-19,2009019,5 1  4
4079,2009-01-18,2009018,3 3  4
4080,2009-01-17,2009017,7 4  0
4081,2009-01-16,2009016,3 0  4
4082,2009-01-15,2009015,8 6  9
4083,2009-01-14,2009014,4 3  4
4084,2009-01-13,2009013,6 2  6
4085,2009-01-12,2009012,1 5  7
4086,2009-01-11,2009011,4 0  3
4087,2009-01-10,2009010,3 9  7
4088,2009-01-09,2009009,0 4  7
4089,2009-01-08,2009008,1 9  6
4090,2009-01-07,2009007,9 1  6
4091,2009-01-06,2009006,0 3  7
4092,2009-01-05,2009005,4 9  9
4093,2009-01-04,2009004,9 5  1
4094,2009-01-03,2009003,4 3  8
4095,2009-01-02,2009002,7 5  4
4096,2009-01-01,2009001,6 7  1
4097,2008-12-31,2008359,9 2  7
4098,2008-12-30,2008358,1 5  9
4099,2008-12-29,2008357,4 7  5
4100,2008-12-28,2008356,3 6  3
4101,2008-12-27,2008355,8 2  0
4102,2008-12-26,2008354,8 0  1
4103,2008-12-25,2008353,8 1  3
4104,2008-12-24,2008352,6 3  2
4105,2008-12-23,2008351,0 5  5
4106,2008-12-22,2008350,3 6  4
4107,2008-12-21,2008349,4 0  0
4108,2008-12-20,2008348,0 1  4
4109,2008-12-19,2008347,8 0  7
4110,2008-12-18,2008346,9 8  2
4111,2008-12-17,2008345,3 9  3
4112,2008-12-16,2008344,1 1  9
4113,2008-12-15,2008343,5 4  1
4114,2008-12-14,2008342,3 6  8
4115,2008-12-13,2008341,6 9  9
4116,2008-12-12,2008340,3 4  2
4117,2008-12-11,2008339,4 5  2
4118,2008-12-10,2008338,0 7  1
4119,2008-12-09,2008337,9 1  5
4120,2008-12-08,2008336,6 8  7
4121,2008-12-07,2008335,1 8  7
4122,2008-12-06,2008334,7 3  6
4123,2008-12-05,2008333,3 9  8
4124,2008-12-04,2008332,4 3  3
4125,2008-12-03,2008331,3 6  8
4126,2008-12-02,2008330,0 0  7
4127,2008-12-01,2008329,0 5  2
4128,2008-11-30,2008328,4 4  0
4129,2008-11-29,2008327,2 1  3
4130,2008-11-28,2008326,5 0  2
4131,2008-11-27,2008325,8 1  1
4132,2008-11-26,2008324,9 9  1
4133,2008-11-25,2008323,1 0  6
4134,2008-11-24,2008322,3 5  5
4135,2008-11-23,2008321,5 3  5
4136,2008-11-22,2008320,0 5  3
4137,2008-11-21,2008319,0 0  3
4138,2008-11-20,2008318,0 9  6
4139,2008-11-19,2008317,0 0  0
4140,2008-11-18,2008316,4 9  3
4141,2008-11-17,2008315,5 4  8
4142,2008-11-16,2008314,5 1  8
4143,2008-11-15,2008313,1 7  8
4144,2008-11-14,2008312,6 3  3
4145,2008-11-13,2008311,5 1  8
4146,2008-11-12,2008310,9 6  7
4147,2008-11-11,2008309,8 6  7
4148,2008-11-10,2008308,1 7  2
4149,2008-11-09,2008307,8 4  3
4150,2008-11-08,2008306,7 6  4
4151,2008-11-07,2008305,6 7  9
4152,2008-11-06,2008304,5 2  5
4153,2008-11-05,2008303,9 7  1
4154,2008-11-04,2008302,4 2  4
4155,2008-11-03,2008301,2 9  4
4156,2008-11-02,2008300,7 9  4
4157,2008-11-01,2008299,1 0  4
4158,2008-10-31,2008298,1 0  7
4159,2008-10-30,2008297,7 4  9
4160,2008-10-29,2008296,3 2  0
4161,2008-10-28,2008295,8 0  8
4162,2008-10-27,2008294,8 3  5
4163,2008-10-26,2008293,9 0  5
4164,2008-10-25,2008292,8 1  9
4165,2008-10-24,2008291,9 9  7
4166,2008-10-23,2008290,1 4  4
4167,2008-10-22,2008289,0 4  5
4168,2008-10-21,2008288,8 3  6
4169,2008-10-20,2008287,7 9  4
4170,2008-10-19,2008286,2 0  9
4171,2008-10-18,2008285,5 4  7
4172,2008-10-17,2008284,5 4  9
4173,2008-10-16,2008283,3 1  5
4174,2008-10-15,2008282,5 7  9
4175,2008-10-14,2008281,7 6  6
4176,2008-10-13,2008280,2 3  4
4177,2008-10-12,2008279,8 9  6
4178,2008-10-11,2008278,7 8  6
4179,2008-10-10,2008277,5 6  0
4180,2008-10-09,2008276,8 9  1
4181,2008-10-08,2008275,0 2  0
4182,2008-10-07,2008274,9 2  2
4183,2008-10-06,2008273,4 0  9
4184,2008-10-05,2008272,8 1  5
4185,2008-10-04,2008271,8 1  6
4186,2008-10-03,2008270,1 8  6
4187,2008-10-02,2008269,9 8  0
4188,2008-10-01,2008268,7 6  8
4189,2008-09-30,2008267,2 1  0
4190,2008-09-29,2008266,3 0  9
4191,2008-09-28,2008265,4 8  9
4192,2008-09-27,2008264,2 6  8
4193,2008-09-26,2008263,7 0  0
4194,2008-09-25,2008262,0 3  2
4195,2008-09-24,2008261,2 2  3
4196,2008-09-23,2008260,0 0  2
4197,2008-09-22,2008259,5 2  8
4198,2008-09-21,2008258,2 0  1
4199,2008-09-20,2008257,1 9  0
4200,2008-09-19,2008256,0 5  5
4201,2008-09-18,2008255,1 8  2
4202,2008-09-17,2008254,9 2  8
4203,2008-09-16,2008253,3 3  7
4204,2008-09-15,2008252,0 5  0
4205,2008-09-14,2008251,4 0  4
4206,2008-09-13,2008250,3 6  9
4207,2008-09-12,2008249,9 1  4
4208,2008-09-11,2008248,7 9  5
4209,2008-09-10,2008247,8 9  6
4210,2008-09-09,2008246,9 3  1
4211,2008-09-08,2008245,7 5  0
4212,2008-09-07,2008244,0 0  0
4213,2008-09-06,2008243,6 4  7
4214,2008-09-05,2008242,7 2  5
4215,2008-09-04,2008241,1 0  7
4216,2008-09-03,2008240,4 3  1
4217,2008-09-02,2008239,5 3  8
4218,2008-09-01,2008238,2 2  3
4219,2008-08-31,2008237,6 9  9
4220,2008-08-30,2008236,6 2  2
4221,2008-08-29,2008235,8 3  7
4222,2008-08-28,2008234,0 7  6
4223,2008-08-27,2008233,7 6  6
4224,2008-08-26,2008232,1 3  2
4225,2008-08-25,2008231,3 9  5
4226,2008-08-24,2008230,9 1  3
4227,2008-08-23,2008229,6 0  4
4228,2008-08-22,2008228,6 6  1
4229,2008-08-21,2008227,1 6  7
4230,2008-08-20,2008226,8 3  7
4231,2008-08-19,2008225,0 3  2
4232,2008-08-18,2008224,5 2  5
4233,2008-08-17,2008223,9 3  4
4234,2008-08-16,2008222,6 3  6
4235,2008-08-15,2008221,5 2  9
4236,2008-08-14,2008220,2 1  3
4237,2008-08-13,2008219,7 5  1
4238,2008-08-12,2008218,8 8  4
4239,2008-08-11,2008217,9 6  2
4240,2008-08-10,2008216,1 6  6
4241,2008-08-09,2008215,0 1  5
